2016-08-01 09:45:25.9376|Info|Application_Start|
2016-08-01 11:34:06.1529|Info|Application_Start|
2016-08-01 13:34:03.5355|Info|Application_Start|
2016-08-01 14:43:04.4788|Info|Application_Start|
2016-08-01 15:49:20.1104|Info|Application_Start|
2016-08-01 16:40:02.4145|Info|Application_Start|
2016-08-01 17:48:45.2282|Info|Application_Start|
2016-08-01 19:06:48.8331|Info|Application_Start|
2016-08-01 21:01:41.7217|Info|Application_Start|
2016-08-01 21:30:28.6265|Info|Application_Start|
2016-08-01 21:30:51.8348|Info|Application_Start|
2016-08-01 22:54:25.9717|Info|Application_Start|
2016-08-01 23:37:03.4378|Info|Application_Start|
